Day,Run1,Run2,Run3,Run4,Run5,Average
0, 0.475, 0.475, 0.475, 0.475, 0.475, 0.475
1, 0.4632768361581921, 0.4972972972972973, 0.46774193548387094, 0.47752808988764045, 0.478494623655914, 0.4768677564965829
2, 0.48148148148148145, 0.4764705882352941, 0.47953216374269003, 0.49404761904761907, 0.49101796407185627, 0.4845099633157882
3, 0.46938775510204084, 0.4713375796178344, 0.49044585987261147, 0.5, 0.4774193548387097, 0.48171810988623925
4, 0.5119617224880383, 0.4870689655172414, 0.5203252032520326, 0.5198237885462555, 0.5117370892018779, 0.5101833538010891
5, 0.49361702127659574, 0.48, 0.5096525096525096, 0.5182186234817814, 0.5324675324675324, 0.5067911373756838
6, 0.4911504424778761, 0.4608695652173913, 0.5121951219512195, 0.5165289256198347, 0.5155555555555555, 0.4992599221643754
7, 0.4900398406374502, 0.4679245283018868, 0.5168918918918919, 0.5471014492753623, 0.5038461538461538, 0.505160772790549
8, 0.5058823529411764, 0.4635036496350365, 0.5, 0.5069444444444444, 0.5225563909774437, 0.49977736759962016
9, 0.5201612903225806, 0.4541984732824427, 0.5246478873239436, 0.4892086330935252, 0.5423076923076923, 0.5061047952660369
10, 0.5362903225806451, 0.4721189591078067, 0.5102040816326531, 0.5226480836236934, 0.5461254612546126, 0.5174773816398822
11, 0.528, 0.45588235294117646, 0.4915254237288136, 0.5292096219931272, 0.5522388059701493, 0.5113712409266533
12, 0.5294117647058824, 0.42570281124497994, 0.5036231884057971, 0.5214285714285715, 0.555984555984556, 0.5072301783539575
13, 0.5347826086956522, 0.4344262295081967, 0.516728624535316, 0.5223880597014925, 0.5537848605577689, 0.5124220765996852
14, 0.5321100917431193, 0.4315352697095436, 0.5278810408921933, 0.5307692307692308, 0.5672268907563025, 0.5179045047740779
15, 0.5476190476190477, 0.45021645021645024, 0.5238095238095238, 0.5180722891566265, 0.5726495726495726, 0.5224733766902441
16, 0.5621890547263682, 0.4484304932735426, 0.5186721991701245, 0.4897959183673469, 0.5796460176991151, 0.5197467366472994
17, 0.5364583333333334, 0.4230769230769231, 0.5521739130434783, 0.5133928571428571, 0.5794392523364486, 0.520908255786608
18, 0.5775401069518716, 0.39800995024875624, 0.5509259259259259, 0.5288888888888889, 0.5954545454545455, 0.5301638834939977
19, 0.5947368421052631, 0.4271356783919598, 0.5416666666666666, 0.5422222222222223, 0.5990990990990991, 0.5409721016970421
20, 0.6197916666666666, 0.41, 0.5592417061611374, 0.5275229357798165, 0.5818181818181818, 0.5396748980851604
21, 0.6185567010309279, 0.41919191919191917, 0.5384615384615384, 0.5142857142857142, 0.5945945945945946, 0.5370180935129388
22, 0.6326530612244898, 0.41089108910891087, 0.5609756097560976, 0.5201793721973094, 0.6044444444444445, 0.5458287153462504
23, 0.6329787234042553, 0.4228855721393035, 0.5714285714285714, 0.5201793721973094, 0.5990783410138248, 0.5493101160366528
24, 0.6844919786096256, 0.41148325358851673, 0.5652173913043478, 0.5642201834862385, 0.5982142857142857, 0.5647254185406029
25, 0.6939890710382514, 0.40512820512820513, 0.5761904761904761, 0.57847533632287, 0.6035242290748899, 0.5714614635509385
26, 0.7, 0.4153846153846154, 0.5898617511520737, 0.5990783410138248, 0.6304347826086957, 0.586951898031842
27, 0.695906432748538, 0.4236453201970443, 0.5887850467289719, 0.6103286384976526, 0.6217391304347826, 0.5880809137213978
28, 0.6568047337278107, 0.42857142857142855, 0.5952380952380952, 0.6073059360730594, 0.6069868995633187, 0.5789814186347424
29, 0.6627218934911243, 0.3869346733668342, 0.5721153846153846, 0.6398104265402843, 0.6069868995633187, 0.5737138555153892
30, 0.6804733727810651, 0.4097560975609756, 0.595, 0.6462264150943396, 0.6342592592592593, 0.593143028939128
31, 0.6666666666666666, 0.4293193717277487, 0.5909090909090909, 0.6473429951690821, 0.6555023923444976, 0.5979481033634173
32, 0.6708074534161491, 0.43478260869565216, 0.6009852216748769, 0.6473429951690821, 0.6698113207547169, 0.6047459199420955
33, 0.673202614379085, 0.40512820512820513, 0.5639810426540285, 0.6470588235294118, 0.6682464454976303, 0.5915234262376721
34, 0.7284768211920529, 0.41304347826086957, 0.6018957345971564, 0.6534653465346535, 0.6956521739130435, 0.6185067108995552
35, 0.7189542483660131, 0.43455497382198954, 0.6124401913875598, 0.6699029126213593, 0.6857142857142857, 0.6243133223822415
36, 0.7483870967741936, 0.413265306122449, 0.6255924170616114, 0.645933014354067, 0.6926605504587156, 0.6251676769542074
37, 0.7530864197530864, 0.4153846153846154, 0.6298076923076923, 0.6502463054187192, 0.6898148148148148, 0.6276679695357856
38, 0.7358490566037735, 0.40816326530612246, 0.6584158415841584, 0.6584158415841584, 0.6857142857142857, 0.6293116581584999
39, 0.76875, 0.4158415841584158, 0.6650246305418719, 0.6345177664974619, 0.722488038277512, 0.6413244038950523
40, 0.7875, 0.4019607843137255, 0.6445497630331753, 0.6473429951690821, 0.7115384615384616, 0.6385784008108889
41, 0.7763157894736842, 0.4293193717277487, 0.6572769953051644, 0.6280193236714976, 0.7156862745098039, 0.6413235509375798
42, 0.782051282051282, 0.4322916666666667, 0.6556603773584906, 0.6442307692307693, 0.7307692307692307, 0.6490006652152879
43, 0.7884615384615384, 0.450261780104712, 0.6682926829268293, 0.6585365853658537, 0.7464114832535885, 0.6623928140225044
44, 0.8089171974522293, 0.4461538461538462, 0.655, 0.6555023923444976, 0.7395348837209302, 0.6610216639343006
45, 0.8164556962025317, 0.46464646464646464, 0.6834170854271356, 0.6600985221674877, 0.75, 0.6749235536887239
46, 0.8343949044585988, 0.4587628865979381, 0.673469387755102, 0.6699029126213593, 0.7752293577981652, 0.6823518898462326
47, 0.8404907975460123, 0.45698924731182794, 0.6464646464646465, 0.6985645933014354, 0.7522123893805309, 0.6789443348008907
48, 0.8333333333333334, 0.45698924731182794, 0.6532663316582915, 0.696078431372549, 0.7619047619047619, 0.6803144211161527
49, 0.8674698795180723, 0.47540983606557374, 0.6446700507614214, 0.68, 0.7629310344827587, 0.6860961601655653
50, 0.8470588235294118, 0.45, 0.6512820512820513, 0.7142857142857143, 0.756, 0.6837253178194356
51, 0.8713450292397661, 0.45901639344262296, 0.6701570680628273, 0.7309644670050761, 0.758893280632411, 0.6980752476765407
52, 0.8620689655172413, 0.43956043956043955, 0.6914893617021277, 0.7336683417085427, 0.7701612903225806, 0.6993896797621864
53, 0.8603351955307262, 0.4540229885057471, 0.71, 0.7101449275362319, 0.78, 0.7029006223145411
54, 0.8633879781420765, 0.4463276836158192, 0.7009803921568627, 0.7246376811594203, 0.7831325301204819, 0.7036932530389322
55, 0.8540540540540541, 0.4682080924855491, 0.7263681592039801, 0.7095238095238096, 0.7804878048780488, 0.7077283840290883
56, 0.8844221105527639, 0.4716981132075472, 0.7536231884057971, 0.7168949771689498, 0.7976653696498055, 0.7248607517969727
57, 0.8817733990147784, 0.4451219512195122, 0.7463414634146341, 0.6972477064220184, 0.8016194331983806, 0.7144207906538649
58, 0.8921568627450981, 0.47928994082840237, 0.7475247524752475, 0.7087378640776699, 0.8031496062992126, 0.726171805285126
59, 0.896551724137931, 0.48466257668711654, 0.7871287128712872, 0.7619047619047619, 0.8023255813953488, 0.7465146713992892
60, 0.905940594059406, 0.49101796407185627, 0.7740384615384616, 0.7391304347826086, 0.8203125, 0.7460879908904665
61, 0.905940594059406, 0.5277777777777778, 0.7582938388625592, 0.7383177570093458, 0.8301886792452831, 0.7521037293908744
62, 0.9211822660098522, 0.5085714285714286, 0.7751196172248804, 0.76, 0.8507462686567164, 0.7631239160925756
63, 0.9227053140096618, 0.47513812154696133, 0.7524271844660194, 0.7467248908296943, 0.8545454545454545, 0.7503081930795583
64, 0.9345794392523364, 0.4945054945054945, 0.7751196172248804, 0.7410714285714286, 0.8626760563380281, 0.7615904071784337
65, 0.9406392694063926, 0.5082872928176796, 0.7884615384615384, 0.7467248908296943, 0.8762886597938144, 0.7720803302618239
66, 0.9495412844036697, 0.5459770114942529, 0.7830188679245284, 0.7627118644067796, 0.8786885245901639, 0.7839875105638789
67, 0.9400921658986175, 0.5497076023391813, 0.7889908256880734, 0.7435897435897436, 0.8785942492012779, 0.7801949173433788
68, 0.9464285714285714, 0.5380116959064327, 0.7953488372093023, 0.7444933920704846, 0.8896103896103896, 0.7827785772450362
69, 0.9464285714285714, 0.5433526011560693, 0.8104265402843602, 0.759656652360515, 0.8892405063291139, 0.7898209743117259
70, 0.9419642857142857, 0.5329341317365269, 0.8202764976958525, 0.7553648068669528, 0.8807339449541285, 0.7862547333935493
71, 0.948936170212766, 0.5329341317365269, 0.8181818181818182, 0.7619047619047619, 0.8809523809523809, 0.7885818525976508
72, 0.9525862068965517, 0.5652173913043478, 0.8287037037037037, 0.7617021276595745, 0.8928571428571429, 0.8002133144842641
73, 0.9537815126050421, 0.5493827160493827, 0.8363636363636363, 0.7644628099173554, 0.8689458689458689, 0.7945873087762572
74, 0.9473684210526315, 0.5297619047619048, 0.8333333333333334, 0.7848101265822784, 0.8690807799442897, 0.7928709131348877
75, 0.9490196078431372, 0.5465116279069767, 0.8464912280701754, 0.7745901639344263, 0.8806818181818182, 0.7994588891873068
76, 0.9529411764705882, 0.524390243902439, 0.8377192982456141, 0.7714285714285715, 0.8746594005449592, 0.7922277381184344
77, 0.9626865671641791, 0.5602409638554217, 0.8540772532188842, 0.7552742616033755, 0.8699186991869918, 0.8004395490057705
78, 0.9626865671641791, 0.52, 0.8559670781893004, 0.7665369649805448, 0.889763779527559, 0.7989908779723166
79, 0.9628252788104089, 0.4941860465116279, 0.8636363636363636, 0.7470817120622568, 0.8810126582278481, 0.7897484118497011
80, 0.9572953736654805, 0.5058823529411764, 0.8641975308641975, 0.7630522088353414, 0.8668341708542714, 0.7914523274320935
81, 0.9623287671232876, 0.5266272189349113, 0.8853754940711462, 0.7509881422924901, 0.8910891089108911, 0.8032817462665452
82, 0.9634551495016611, 0.5117647058823529, 0.8653846153846154, 0.7443609022556391, 0.8899755501222494, 0.7949881846293035
83, 0.9666666666666667, 0.5056818181818182, 0.8876404494382022, 0.749003984063745, 0.8968824940047961, 0.8011750824710455
84, 0.9583333333333334, 0.5170454545454546, 0.8768115942028986, 0.746031746031746, 0.894484412470024, 0.7985413081166912
85, 0.9627329192546584, 0.532608695652174, 0.8759124087591241, 0.7421875, 0.8990610328638498, 0.8025005113059613
86, 0.9629629629629629, 0.5080213903743316, 0.8971631205673759, 0.7391304347826086, 0.9057471264367816, 0.8026050070248122
87, 0.9614243323442137, 0.4972972972972973, 0.8931034482758621, 0.7283950617283951, 0.9111617312072893, 0.7982763741706116
88, 0.9647058823529412, 0.5469613259668509, 0.9163763066202091, 0.7398373983739838, 0.9066059225512528, 0.8148973671730475
89, 0.967741935483871, 0.5376344086021505, 0.9220338983050848, 0.775, 0.9133333333333333, 0.823148715144888
90, 0.9653179190751445, 0.5139664804469274, 0.9344262295081968, 0.7427385892116183, 0.9199134199134199, 0.8152725276310614
91, 0.9605633802816902, 0.5444444444444444, 0.9276315789473685, 0.7615062761506276, 0.9146608315098468, 0.8217613022667954
92, 0.9673024523160763, 0.5268817204301075, 0.930921052631579, 0.7711864406779662, 0.9199134199134199, 0.8232410171938298
93, 0.9726775956284153, 0.5277777777777778, 0.9396825396825397, 0.7651821862348178, 0.9171974522292994, 0.82450351031057
94, 0.9675675675675676, 0.5418994413407822, 0.9467084639498433, 0.7661290322580645, 0.9290187891440501, 0.8302646588520615
95, 0.9682539682539683, 0.5376344086021505, 0.949685534591195, 0.7777777777777778, 0.9278131634819533, 0.832232970541409
96, 0.9718670076726342, 0.519774011299435, 0.9558823529411765, 0.7755905511811023, 0.9237113402061856, 0.8293650526601068
97, 0.9718670076726342, 0.5325443786982249, 0.9541547277936963, 0.7777777777777778, 0.9176954732510288, 0.8308078730386723
