Day,Run1,Run2,Run3,Run4,Run5,Average
81, 1.0394736842105263, 0, 1.028169014084507, 1.0161290322580645, 1.0389610389610389, 0.8245465539028274
82, 1.0126582278481013, 0, 0.9452054794520548, 1.0317460317460319, 1.0125, 0.8004219478092376
83, 1.05, 0, 0.9855072463768116, 1.0307692307692307, 1.0246913580246915, 0.8181935670341467
84, 0.9880952380952381, 0, 1.0, 1.044776119402985, 1.0240963855421688, 0.8113935486080784
85, 1.036144578313253, 0, 0.9705882352941176, 1.0571428571428572, 1.0, 0.8127751341500457
86, 1.069767441860465, 0, 1.0151515151515151, 1.0, 1.035294117647059, 0.8240426149318077
87, 1.0, 0, 0.9850746268656716, 1.0810810810810811, 1.0340909090909092, 0.8200493234075324
88, 1.065217391304348, 0, 1.0757575757575757, 1.0125, 1.021978021978022, 0.8350905978079892
89, 1.010204081632653, 0, 1.0704225352112675, 0.9876543209876543, 1.021505376344086, 0.8179572628351321
90, 1.02020202020202, 0, 1.0, 1.0625, 1.0315789473684212, 0.8228561935140881
91, 0.9900990099009901, 0, 0.9736842105263158, 1.1058823529411765, 1.0204081632653061, 0.8180147473267578
92, 1.06, 0, 1.0135135135135136, 1.0, 1.03, 0.8207027027027027
93, 1.009433962264151, 0, 1.0133333333333334, 1.0319148936170213, 1.0194174757281553, 0.8148199329885323
94, 1.0, 0, 1.0263157894736843, 1.0309278350515463, 1.0476190476190477, 0.8209725344288555
95, 0.9906542056074766, 0, 1.0384615384615385, 1.05, 1.0454545454545454, 0.8249140579047122
96, 1.0188679245283019, 0, 1.037037037037037, 1.0095238095238095, 1.017391304347826, 0.8165640150873947
97, 1.0555555555555556, 0, 1.0357142857142858, 1.009433962264151, 1.0512820512820513, 0.8303971709632088
98, 0.9824561403508771, 0, 1.0344827586206897, 0.9906542056074766, 1.024390243902439, 0.8063966696962964
99, 1.0357142857142858, 0, 1.0555555555555556, 1.028301886792453, 0.9841269841269841, 0.8207397424378557
100, 1.0344827586206897, 0, 0.9894736842105263, 1.055045871559633, 1.0725806451612903, 0.8303165919104278
